date,ARDA,BRUC,CAMP,CORR,GOUN,KOND,MEAR,MTMA,NOON,REDB,BOKA,BROW,CASU,COOM,COYR,DULB,DUMB,FLAG,GUND,KWOB,LITT,MART,MIRI,MURA,NONA,PARK,QUEE,TAAN,TAAR,TOOL,WAGI,WALB,WARG,WEST,WHIN,WHIW,YEAL
23/11/1998,NA,29.70689655,NA,NA,NA,NA,25.71820041,NA,105.3356643,NA,14.66213592,20.82225148,NA,NA,NA,31.09424084,NA,NA,NA,NA,NA,NA,NA,NA,127.2941176,NA,NA,36.568,NA,88.33535292,NA,49.47218789,NA,NA,NA,103.7551821,13.14393227
9/12/1998,NA,30.25862069,28.60315549,NA,NA,NA,29.7006135,115.7106109,104.7202797,NA,NA,24.51020408,NA,NA,NA,NA,NA,23.45465347,NA,NA,NA,15.11146162,20.18429003,66.28246319,135.0823529,NA,14.70943056,NA,NA,NA,88.96834264,NA,16.66202783,14.24808184,95.71467839,112.0638655,14.29680151
25/12/1998,35.91275168,34.34482759,40.62748404,97.152,97.10542169,NA,NA,102.4292605,108.6573427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/01/1999,41.22818792,42.01724138,58.12501505,91.408,NA,86.1580233,38.58650307,79.84646302,117.0629371,67.15425532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/02/1999,44.94630872,43.17241379,65.11176683,93.8,100.3606928,106.9017287,58.76564417,75.17202572,123.7972028,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/02/1999,56.82550336,51.74137931,75.9968686,NA,NA,NA,NA,102.6615756,133.5804196,153.0797872,NA,69.46872943,NA,NA,NA,143.1780105,NA,NA,NA,NA,NA,NA,NA,NA,162.6705882,NA,NA,184.7597241,NA,NA,NA,NA,NA,NA,NA,161.242577,NA
16/04/1999,28.04026846,43.17241379,NA,94.296,88.00376506,103.6305274,71.20531697,NA,94.48951049,51.49468085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/05/1999,NA,NA,16.45181884,NA,NA,NA,NA,36.72347267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/06/1999,NA,NA,NA,59.856,56.30346386,NA,NA,14.36019339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/07/1999,22.62416107,NA,15.41644562,51.536,44.3509434,66.43946329,23.75625769,18.61946903,31.56643357,30.69680851,26.41941748,17.14238629,21.02250804,17.86573577,20.62949031,25.64397906,38.01291488,31.59117998,26.07208718,54.6191067,44.38848921,19.84193888,21.46363636,40.12851406,22.29411765,19.01824724,24.34716553,30.55172414,57.61443662,61.33868525,52.69832402,42.88998764,14.48406375,22.13402062,43.50909091,28.91970803,12.63434248
14/08/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.89067524,16.98608137,21.54831461,35.15183246,37.13474728,29.8380198,25.29885698,62.35359801,NA,20.11894737,21.42296073,43.32797858,NA,26.39550332,22.66779203,34.07089655,NA,67.62162981,49.05959032,46.00370828,13.79324056,21.01278772,54.52336449,NA,NA
22/08/1999,20.47651007,22.56896552,13.05986509,55.448,28.9871988,71.40379557,21.66830266,16.3585209,24.22377622,27.50531915,15.89902913,14.78801843,17.67524116,13.68094218,19.57509363,23.59685864,30.27528202,25.38257426,20.03652077,52.1191067,28.2618705,17.66876972,19.72507553,38.15261044,18.67058824,16.25811398,20.20976817,17.74731034,41.23828383,60.4177522,41.62011173,40.05809642,12.62823062,21.40409207,26.95931831,26.4022409,11.03998119
7/09/1999,NA,NA,13.60660082,NA,NA,NA,NA,31.99678457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/09/1999,NA,20.55172414,NA,NA,NA,NA,NA,23.95337621,23.8951049,NA,14.51650485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.16719243,17.5347432,33.97991968,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.89002558,NA,NA,NA
23/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51086241,17.20257235,NA,18.49737828,23.34554974,28.00532305,20.36316832,NA,NA,22.75395683,14.25762355,18.58006042,36.98125837,19.23529412,NA,16.60117038,15.73462069,NA,60.58921539,NA,36.71817058,12.50099404,NA,22.87245739,25.44089636,10.55079962
1/10/1999,NA,20.17241379,14.62763522,NA,NA,NA,NA,27.43086817,21.97902098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/10/1999,NA,20.67241379,NA,NA,NA,NA,NA,43.29903537,19.83916084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/10/1999,26.28187919,24.36206897,16.61580152,75.512,20.06551205,86.22347488,26.18609407,58.24115756,25.78321678,44.03191489,13.74757282,14.74983542,NA,NA,NA,25.7382199,NA,NA,NA,NA,28.81582734,NA,NA,NA,25.2,NA,NA,19.43475862,56.77975798,85.96607089,NA,45.2447466,NA,NA,40.03628367,34.70756303,10.75305738
2/11/1999,28.69127517,23.98275862,NA,80.112,25.2748494,89.84247777,29.81063395,75.86093248,24.90909091,62.98404255,15.38640777,16.29032258,20.414791,14.63169165,25.70749064,27.63350785,37.63571131,26.69029703,22.54753276,89.55086849,34.62158273,17.33753943,19.69486405,50.90227577,31.63529412,18.17450179,20.57326131,25.35089655,78.10847085,96.45925477,92.17318436,49.58838072,13.07355865,32.06138107,53.91918637,51.24705882,12.18062088
10/11/1999,28.2885906,24,16.82054679,79.384,28.08659639,86.84504572,32.82985685,106.1028939,28.40559441,74.46276596,16.84271845,16.90520079,19.08360129,14.27408994,25.18089888,29.37696335,37.06377653,28.28792079,24.37608029,86.89826303,41.18992806,17.68664564,20.48338369,57.36546185,42.12941176,18.29816045,21.07314877,32.08524138,91.26952695,98.58467131,98.68156425,52.56860321,13.32007952,36.87212276,90.59758109,81.13557423,12.20507996
26/11/1999,41.37583893,28.67241379,NA,85.256,NA,95.05092071,38.06789366,NA,NA,95.55851064,26.01941748,18.24489796,NA,19.38543897,NA,39.62827225,43.97318449,39.78811881,31.14608308,NA,59.90503597,23.08201893,24.1510574,86.67068273,74.24705882,23.89601431,28.84447445,NA,116.0024202,107.9042714,121.4804469,72.96909765,14.72166998,78.52685422,112.7861462,116.3277311,13.4190969
4/12/1999,61.61744966,25.87931034,20.32879682,NA,42.92545181,NA,42.34396728,114.8255627,31.29370629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/12/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.35294118,NA,NA,NA,NA,NA,97.04283054,NA,NA,63.14322251,NA,NA,NA
5/01/2000,38.34899329,29.03448276,23.72010117,91.304,56.35843373,101.4007892,54.61308793,88.39790997,35.66433566,98.85638298,48.48543689,24.439763,25.98713826,39.05674518,46.21947566,116.1884817,67.1677513,NA,66.06412043,127.6575682,96.79136691,NA,NA,NA,125.5764706,45.01635156,NA,161.3227586,130.1749175,108.7709785,142.1433892,109.1520396,NA,109.7774936,128.9571193,140.5871148,15.41063029
6/02/2000,23.56375839,25.86206897,26.62069381,32.312,16.78598342,11.08217462,11.93087935,66.93086817,25.95804196,30.20212766,50.33980583,13.43844635,26.66237942,35.13490364,45.8488764,25.2565445,63.32967803,73.5409901,66.23891832,120.6414392,84.9323741,58.03575184,31.03323263,118.3480589,16.21176471,45.00281042,57.86563133,37.80937931,118.1641364,98.19266889,115.4916201,39.26328801,18.06759443,105.6496164,114.1539307,12.75742297,10.77835294
22/02/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/03/2000,NA,NA,NA,NA,NA,NA,NA,62.8681672,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.09742574,NA,NA,104.9913669,NA,NA,NA,55.25882353,NA,66.27008778,NA,NA,NA,NA,NA,NA,NA,136.2363936,NA,15.40216369
10/04/2000,NA,NA,NA,43.4,44.61972892,9.833709132,NA,117.2475884,NA,NA,108.9126214,16.86109282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.27058824,14.55973659
26/04/2000,27.12080537,31.82758621,NA,45.392,41.49472097,NA,13.5198364,138.9389068,31.74125874,100.3297872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/05/2000,23.04697987,28.15517241,21.79496446,46.832,35.89081325,9.771326569,12.94846626,82.98472669,31.02097902,56.12765957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/05/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1456311,17.43449638,77.54662379,63.62312634,81.87059925,66.92670157,83.86905735,91.55881188,101.6465013,116.7717122,123.5913669,123.5404837,79.45015106,144.0026774,116.6352941,84.71742463,72.45959937,170.6038621,132.3452145,106.9990912,155.8547486,63.3881335,54.43538767,109.4936061,170.3798791,16.95686275,15.29680151
13/06/2000,27.99328859,NA,25.59096386,NA,NA,NA,NA,99.40996785,38.08391608,119.7446809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/07/2000,NA,26,NA,46.2,NA,12.60253038,NA,NA,33.56643357,38.30851064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/07/2000,24.73825503,26.62068966,NA,51.552,NA,10.12777151,13.17709611,44.85209003,32.16083916,53.44680851,NA,16.37985517,NA,NA,NA,NA,44.21838025,NA,39.81321439,78.7369727,48.95395683,NA,NA,NA,30.25882353,NA,NA,42.32303448,NA,NA,NA,49.77008653,NA,NA,55.64925783,15.29803922,12.96613358
1/09/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.97695853,NA,16.35010707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.78823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3512605,NA
17/09/2000,27.18120805,24.39655172,27.2926506,59.088,37.57680723,10.7899286,13.32719836,89.63906752,30.63636364,94.46808511,41.28737864,16.04147465,23.58842444,17.0235546,44.09700375,29.58638743,44.82402216,26.94851485,33.38360747,94.39578164,49.91223022,NA,21.88519637,38.71753681,36.43529412,21.82805314,NA,58.968,94.9650165,94.8049076,45.82495345,55.07045735,NA,27.63938619,70.37987905,14.62745098,13.12511759
3/10/2000,28.81208054,23.29310345,28.09615616,67.192,38.9246988,10.48252537,12.21513292,91.59807074,30.8041958,108.8723404,55.32038835,15.49242923,21.63022508,17.45074946,60.93089888,30.44502618,48.10314388,28.29465347,42.0228667,116.3064516,68.19856115,18.00210305,19.49244713,43.05220884,54.2,25.05160961,20.15327481,119.342069,116.8253025,103.3835201,61.16759777,69.88009889,13.94831014,36.1713555,130.9549203,14.60392157,12.79633114
19/10/2000,31.73154362,24.37931034,31.58299205,76.288,42.71159639,13.68023802,13.42494888,103.7242765,33.36363636,134.962766,74.98640777,16.56418697,22.69131833,22.76552463,67.66310861,36.43979058,55.17517481,33.32316832,49.74574854,117.7369727,84.2618705,19.90431125,21.20543807,53.00401606,111.2588235,28.55416454,22.77717758,144.9677241,123.3742574,106.5631627,105.2011173,99.25092707,13.76739563,57.76982097,163.7339197,16.4627451,14.04421449
4/11/2000,35.68456376,31.31034483,35.73708298,80.976,50.74849398,18.52242265,15.53047035,123.6993569,37.51048951,144.856383,88.66019417,19.63265306,NA,NA,NA,47.15183246,NA,NA,64.12210761,NA,96.09640288,NA,26.42598187,77.02945114,129.0470588,36.00613183,NA,153.0361379,NA,106.5016662,NA,110.6946848,NA,88.53964194,154.371083,19.28907563,16.69896519
6/12/2000,38.22818792,34.56896552,39.54775382,85.096,NA,29.59163222,18.98282209,NA,47.76223776,103.1329787,90.96504854,24.66293614,NA,NA,NA,NA,NA,NA,NA,NA,103.3654676,40.09043113,28.92145015,117.1941098,141.5882353,NA,46.8264686,NA,122.5960396,NA,NA,NA,21.83300199,115.1943734,148.8614623,26.84817927,21.75587959
22/12/2000,39.41610738,33.37931034,48.12224497,87.84,55.22138554,29.71544003,15.74805726,137.4823151,55.13986014,120.5531915,106.6291262,23.67346939,NA,56.86616702,NA,134.3507853,NA,NA,NA,NA,115.8230216,NA,NA,NA,151.1882353,NA,NA,161.3605517,126.4534653,109.2723417,NA,115.6687268,NA,NA,160.3727323,26.19831933,19.07714017
7/01/2001,50.82550336,NA,NA,NA,54.75978916,NA,NA,125.1559486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/02/2001,50.26845638,41.15517241,46.71781284,91.472,85.40737952,48.1767506,23.58159509,93.80144695,111.6643357,128.4468085,116.5281553,41.5885451,77.0192926,84.91862955,115.7151685,138.5863874,90.78991456,91.50217822,111.9213828,125.6166253,130.2776978,116.170347,99.46223565,139.2663989,161.0588235,95.74195197,89.84807562,168.6753103,135.4013201,113.3592851,151.1471136,121.1075402,29.98011928,NA,174.8757559,39.64705882,27.44261524
12/03/2001,68.00671141,45.12068966,65.28844996,90.992,88.75,60.49824627,29.40736196,92.73392283,124.2447552,138.1276596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/03/2001,83.51677852,46.44827586,76.16801156,91.288,104.8471386,70.20632634,32.37096115,129.0594855,133.6083916,163.6968085,133.5048544,60.70901909,105.9485531,113.4132762,130.5074906,146.460733,104.1709218,97.17306931,118.1642041,126.983871,136.6906475,141.2397476,115.9335347,151.1338688,166.6588235,107.0929995,100.4719784,177.2827586,138.5216722,113.1054226,152.0949721,123.0284302,98.29423459,119.57289,185.315558,65.46610644,42.54327375
13/04/2001,101.7181208,50.29310345,87.10297483,91.792,115.1340361,76.86496305,36.58895706,166.4003215,139.2167832,175.5159574,138.6466019,70.58130349,110.5241158,120.3158458,134.9464419,144.895288,112.0623248,106.5176238,125.3108447,125.7816377,138.3136691,142.7392219,114.836858,152.0455154,167.6823529,111.7577925,103.6130993,176.0474483,137.7117712,112.0027264,153.4897579,122.4116193,107.3220676,110.028133,185.2374931,96.12941176,49.12464722
29/04/2001,81.41610738,43.22413793,105.5861737,87.816,91.43373494,70.42809721,36.24253579,144.1623794,136.1328671,111.106383,142.438835,77.16194865,124.1125402,120.862955,NA,144.5759162,100.44168,82.0550495,126.9807639,156.6761787,137.5395683,152.4752892,121.5589124,146.4444444,173.3529412,122.5406234,99.88926401,175.737931,136.0765677,110.8848834,161.7988827,121.8145859,85.76341948,112.0767263,188.3699835,117.9535014,51.36453434
31/05/2001,NA,NA,32.76201373,NA,65.93373494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/07/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.85209003,57.91862955,87.23183521,NA,NA,NA,NA,102.1501241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/08/2001,NA,NA,38.51969642,NA,NA,NA,25.34969325,34.33842444,54.40559441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/09/2001,25.26845638,NA,39.62405109,82.016,50.7428356,45.2095077,27.15501022,60.46784566,71.25174825,40.9787234,NA,47.45227123,23.52090032,33.38865096,NA,25.06282723,52.70977755,NA,50.75689992,NA,62.43741007,39.60672976,28.92145015,52.1124498,35.54117647,31.61650485,NA,42.51089655,89.6149615,78.75734626,63.27746741,59.01112485,16.35984095,47.0230179,72.36393623,44.61456583,17.27046096
7/11/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/12/2001,35.84563758,31.72413793,78.77176924,NA,NA,NA,NA,130.7845659,133.3776224,NA,98.74757282,NA,NA,NA,NA,75.26701571,69.878888,65.8209901,79.43741288,NA,110.5453237,107.4416404,78.95770393,106.1285141,NA,63.00178845,56.5079901,NA,123.4136414,104.2299303,130.9180633,109.7243511,26.56262425,NA,167.9774601,NA,NA
11/02/2002,43.26845638,38.65517241,80.41936649,97.152,90.37424699,95.55436553,90.86789366,105.6205788,137.6293706,131.2765957,111.1475728,117.9229756,69.02250804,88.08672377,111.0835206,154.0994764,101.5814311,101.2621782,117.5294118,107.7245658,124.1597122,147.7444795,116.673716,142.4672021,156.3411765,104.4407256,88.9027684,155.1144828,125.9738174,108.2144805,153.2420857,110.8269468,101.4791252,103.9130435,174.0896097,174.2868347,44.09736595
31/03/2002,NA,45.48275862,NA,NA,115.376506,NA,NA,132.4967846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2002,64.26845638,42.10344828,84.88281344,91.024,101.2146084,103.8534386,70.00368098,91.77974277,128.9160839,129.7393617,89.72621359,125.60237,53.23472669,NA,77.10730337,143.2670157,NA,58.83524752,69.6582102,98.691067,114.876259,74.64143007,44.54984894,82.7751004,101.7058824,55.4294839,41.74634256,132.6488276,117.2536854,100.4265374,122.9366853,101.4969098,20.85089463,71.98976982,187.7707532,167.32493,61.18908749
19/06/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8776699,75.26662278,45.11254019,48.80299786,63.39475655,77.06806283,55.59272794,46.21188119,56.74240312,71.97766749,74.4676259,54.20189274,36.64954683,64.85676037,88.50588235,41.24680634,32.06234526,84.728,81.24224422,72.17206907,86.53072626,73.80346106,19.29224652,59.56521739,96.42275976,87.1394958,42.42709313
5/07/2002,43.96644295,26.46551724,46.83680597,67.36,62.16415663,58.73512464,45.04703476,51.81430868,68.01398601,74.17021277,58.37281553,66.62475313,40.72025723,47.74518201,60.70337079,79.57068063,55.44147978,45.6950495,55.58238082,68.30148883,74.28633094,51.23659306,32.61933535,62.29852744,62.34117647,42.63285641,32.78167905,80.61324138,79.20858086,70.37200848,73.7150838,72.08281829,17.34592445,59.07161125,98.68938977,73.30644258,37.66133584
22/08/2002,54.41610738,25.81034483,80.19910865,85.656,93.52710843,96.22541651,57.96932515,92.3778135,89.11188811,128.5319149,54.90679612,96.13693219,35.5562701,45.40149893,58.74868914,149.7853403,54.15579734,38.91722772,37.57485364,91.43548387,68.69784173,NA,NA,NA,54.58823529,22.12851303,27.83299572,98.19696552,111.4684268,97.28173281,46.55865922,98.58838072,15.41550696,NA,140.0186916,127.5019608,47.87253057
7/09/2002,54.26174497,26.17241379,62.53004938,85.816,78.00828313,92.86389828,59.1198364,83.21221865,96.68531469,113.5478723,63.07572816,105.2244898,NA,NA,58.4241573,144.4240838,NA,NA,NA,NA,67.97697842,31.50473186,NA,NA,51.44705882,NA,NA,94.91944828,115.2270627,97.89003332,NA,98.10630408,NA,50.96675192,158.0764156,150.3535014,52.80150517
23/09/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/10/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.79417476,115.40158,49.50160772,49.73233405,79.82546816,148.6439791,56.99190696,49.9429703,44.17870086,102.8126551,98.48201439,49.42166141,27.06042296,82.67336011,100.4470588,28.26647931,34.11861355,124.4055172,121.5320132,103.8488337,94.24022346,103.5760198,15.1749503,80.54475703,157.895547,167.9467787,74.36312324
10/11/2002,75.96644295,27.94827586,77.55221004,93.848,94.68298193,95.93385945,83.83844581,88.01366559,137.8531469,132.4042553,93.52621359,117.0204082,NA,73.52034261,76.49082397,142.7015707,NA,61.46851485,55.74742124,NA,107.6546763,NA,36.56797583,NA,107.7764706,35.1407767,48.81453973,128.1108966,119.3386139,102.2838534,101.255121,100.9703337,19.17693837,98.50127877,153.53326,160.1467787,80.90122295
26/11/2002,67.12751678,29.68965517,84.64687462,98.32,83.5060241,88.89772016,73.0605317,81.34565916,125.986014,117.9095745,74.3592233,114.1803818,67.7170418,56.71948608,91.94850187,27.56020942,61.17764651,57.48990099,56.23947589,103.0434243,95.37122302,96.11146162,42.9305136,99.42302544,116.8,40.58277976,50.93923025,120.393931,116.449725,103.7079673,110.3649907,103.4388133,16.00994036,89.07928389,144.9818582,157.3686275,72.5809031
12/12/2002,79.29530201,37.05172414,74.31097194,99.88,NA,97.72497808,82.09897751,81.53536977,139.3286713,130.9840426,108.6893204,117.1533904,77.60128617,79.39828694,101.3625468,33.19895288,NA,75.19168317,81.61025927,107.7580645,116.6661871,117.5299685,81.4652568,120.4096386,135.4588235,NA,65.39252757,134.1955862,124.3086909,106.4107846,NA,104.974042,21.69582505,102.4219949,160.0747664,158.3142857,86.1420508
28/12/2002,75.65771812,NA,NA,NA,88.41942771,NA,NA,NA,NA,131.0638298,NA,NA,NA,NA,99.4494382,NA,NA,NA,NA,106.6141439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/01/2003,89.94630872,39.96551724,84.66325425,102.792,104.2560241,115.7529751,103.190593,103.3022508,148.3496503,144.5744681,129.2679612,144.4766294,86.81993569,94.92719486,105.4237828,47.45026178,85.07931184,NA,101.4491218,114.7382134,129.2805755,NA,NA,NA,150.9411765,89.91900869,NA,148.6794483,129.3843784,111.4119964,151.9646182,108.7416564,22.97017893,NA,172.0324354,171.2907563,97.08043274
29/01/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/02/2003,115.2080537,44.10344828,NA,NA,NA,NA,83.97096115,84.55546624,148.6643357,NA,99.11067961,139.8558262,NA,NA,NA,132.7172775,NA,NA,119.0384723,NA,115.9395683,NA,NA,NA,153.4470588,104.4374042,NA,145.2692414,128.3718372,109.7618903,137.0223464,107.2286774,NA,94.27877238,164.1209456,171.6683473,89.17779868
2/03/2003,43.51006711,45.75862069,44.26532579,69.872,68.82605422,109.074095,36.01186094,97.32958199,123.3146853,149.462766,106.4912621,137.3383805,NA,106.9229122,NA,149.8219895,92.51468429,88.48475248,110.309172,126.6774194,129.3309353,139.1345952,106.5589124,130.5957162,130.4705882,105.2933061,79.92392528,134.5917241,134.0759076,110.950924,149.3426443,115.2410383,73.01789264,98.89258312,176.6195712,171.8033613,52.6533396
3/04/2003,NA,NA,48.16080463,82.176,56.4435241,84.29268445,37.71165644,107.6101286,NA,NA,54.3631068,58.72021066,84.47909968,56.42826552,78.7664794,114.052356,58.16423041,66.82376238,NA,101.9665012,87.78273381,101.6876972,68.66465257,87.50334672,26.96470588,45.30556975,52.36979518,84.56468966,81.22838284,108.3771584,NA,107.4388133,54.29025845,84.99232737,128.7064321,56.68515406,25.81514581
30/06/2003,21.8590604,25.55172414,23.90403674,43.656,38.5188253,53.55789012,21.95983607,41.43362832,NA,42.01604278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/07/2003,21.9261745,24.51724138,25.40822976,34.904,36.60301887,52.7488702,16.73831009,46.7692926,41.52447552,41.34574468,28.98635478,NA,45.67845659,38.08351178,58.09259606,NA,46.72116671,35.53965107,38.73715084,72.11662531,52.24495677,22.7028451,22.88484848,38.55302013,NA,30.0382935,24.14379233,39.15613793,52.38771466,NA,50.9310987,67.53522868,15.65208748,37.67866324,54.83379196,NA,NA
24/07/2003,NA,NA,NA,NA,NA,NA,18.60890558,44.78794902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.55882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.47629671
1/08/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.72162741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.14541273,NA,NA,NA,NA,59.06145251,NA,NA,NA,NA,NA,NA
9/08/2003,23.38255034,NA,NA,35.112,NA,NA,14.88144604,NA,NA,43.34042553,31.63961814,34.59452936,42.72025723,34.87152034,48.74504899,24.34437086,45.12512479,32.07200763,33.40201495,NA,48.30874786,22.10533516,22.21779141,42.06565657,24.22916667,25.21254355,25.28406799,38.52164297,57.19115831,79.81802426,55.36407767,75.13538462,13.6475,27.00724638,50.33941853,42.46748229,13.32084691
25/08/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.54098361,NA,NA,30.24197002,NA,NA,35.60987163,NA,23.8963434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4661191,48.78856383,NA,NA,NA,NA,NA
2/09/2003,21.44966443,21.44827586,24.720877,30.336,18.84337349,65.80689007,11.9002045,29.25803859,39.35664336,37.01595745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/09/2003,25.12751678,NA,NA,NA,26.97966867,NA,NA,NA,44.12587413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2003,24.05369128,NA,25.54137059,NA,29.17780294,NA,NA,59.15129151,39.15463918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/2003,28.79194631,23.18965517,27.33975671,NA,NA,NA,NA,NA,53.66141732,83.10638298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
