"DATE","ACE","ALB1","ALB2","ALTH","ANDE","ANGO","ARDA","ATKI","BAMB","BENN","BEVE","BIDD","BLUE","BOA1","BOKA","BOYU","BROA","BROW","BRUC","BRYD","BYEN","CAIR","CAME","CAMP","CAPA","CASU","CHAN","CHIT","CLIF","COLL","COOM","CORR","COYR","CRAC","CRAN","DAVI","DOBA","DOWE","DULB","DUMB","DUND","EGAN","EGRE","ELLE","ENEM","ESP2","ESP3","ESP4","ESP5","FLAG","FORR","FRAS","GARD","GIBB","GING","GNO1","GNO2","GOON","GOOR","GORE","GOUN","GUND","GURA","HARV","HEBI","HIND","JAND","JASP","JOON","KARA","KENT","KOND","KWOB","KWOR","LITT","LOGU","MARI","MART","MCLA","MEAR","METT","MIRI","MLGR","MOAT","MOLL","MORT","MTMA","MUIR","MUNG","MURA","MURR","NAMB","NGOP","NINA","NINE","NONA","NOOB","NOON","OWIN","PABE","PALL","PARK","PILL","PINJ","PLAN","PLEA","POOR","POWE","QUEE","RANG","REDB","REDM","RONN","SHAR","STAT","STRE","TAAN","TAAR","THOM","TOOL","TORD","TOWE","TWIN","UNIC","VARL","WAGI","WALB","WALL","WALY","WANN","WARD","WARG","WARR","WEST","WHEA","WHIA","WHIN","WHIW","WILD","WILS","YAAL","YARN","YARR","YEAL","YELL","YURI"
2006-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7219251336898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8821256038647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-21,NA,NA,NA,NA,NA,NA,33.53378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.60344828,NA,NA,NA,NA,48.67096853,NA,NA,NA,NA,NA,NA,NA,77.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.66032609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49852224,NA,NA,NA,NA,NA,NA,NA,14.11922269,NA,NA,NA,NA,NA,NA,100.9738933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.3426573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.60106383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-22,73.15679825,NA,NA,84.67525424,NA,NA,NA,125.3425197,NA,72.07320261,NA,93.64423077,NA,NA,NA,NA,NA,NA,NA,18.53580902,NA,68.55377808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.18,NA,NA,NA,86.66077999,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.40045942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9312292,NA,NA,NA,NA,NA,NA,NA,NA,37.07051282,NA,NA,67.93581357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.54866553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.36904762,NA,NA,NA,NA,NA
2006-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.098901098901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7712545866188,NA,NA,NA
2006-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9649122807018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.751773049645,NA,NA,NA,NA,NA,NA,NA,NA,28.5415094339623,NA,NA,NA,NA,NA,NA,NA,103.862332695985,NA,NA,24.8969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1773509046236,NA,NA,NA,NA,NA,NA,133.39224137931,NA,NA,NA,NA,NA,106.379144751887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.053796889296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.466019417476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-06,NA,NA,NA,NA,NA,NA,NA,NA,13.344298245614,NA,85.5227524972253,NA,NA,NA,NA,61.7729083665339,26.6891891891892,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2823529411765,19.7806935332709,32.4864903434497,NA,NA,NA,NA,NA,NA,27.7619047619048,100.891414141414,101.579034941764,NA,NA,NA,NA,13.2772296699335,78,NA,NA,NA,NA,NA,NA,103.52137505509,75.6463768115942,NA,89.0181818181818,15.1424050632911,NA,NA,90.9574036511156,65.2352941176471,NA,NA,NA,NA,48.85,NA,101.771164334835,44.5946117274168,7.30289775833789,18.547895857213,NA,NA,NA,NA,NA,NA,NA,10.5328608247423,NA,68.7894491129785,NA,NA,NA,NA,NA,77.8086956521739,NA,NA,NA,117.796875,NA,71.0420168067227,97.9784172661871,NA,53.9633686260192,70.6256157635468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.139262726741,NA,NA,14.3580562659847,74.5172413793103,NA,NA,NA,NA,91.4130434782609,144.961846241783,68.7186932849365,NA,NA,NA,NA,NA,NA,NA,NA,86.2677595628415,21.9339853300733,NA,NA,NA,NA,NA,103.958333333333
2006-12-07,NA,NA,NA,NA,45.2454794520548,NA,41.11409396,NA,NA,NA,NA,NA,NA,29.6647955092221,103.3873239,NA,NA,22.0649652,37.18965517,NA,22.7503097893432,NA,79.4600127959053,65.66237113,NA,102.5261194,NA,NA,NA,NA,41.78341014,78.00952381,33.61431326,NA,157.134110787172,NA,NA,NA,126.8756757,22.04470364,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.14196041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.08851675,58.74828018,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33542886,110.3548387,102.126984126984,108.2472266,NA,NA,31.68733509,NA,16.44253859,NA,107.1520737,NA,NA,NA,NA,88.18861607,102.29304507929,NA,106.9243697,NA,NA,84.3457943925234,NA,NA,129.6341463,38.111620795107,NA,NA,NA,NA,43.12437518,16.9291920069505,NA,18.248322147651,NA,35.2665995975855,20.1267217630854,16.80043208,NA,100.3584906,24.3423423423423,NA,NA,NA,NA,147.1025878,126.2820387,NA,98.53183024,53.6267774699908,NA,NA,31.1166974169742,NA,124.0705394,69.92447552,NA,NA,NA,NA,81.76726343,64.1506849315068,113.5936255,NA,NA,147.2749504,24.26942356,NA,NA,NA,27.026455026455,NA,18.77218615,NA,NA
2006-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5789473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.338709677419,NA,NA,NA,NA,NA,NA,NA,NA,27.2943396226415,NA,NA,NA,NA,NA,NA,NA,100.595047341588,NA,NA,25.6733668341709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0158110119048,NA,109.802197802198,NA,NA,NA,NA,127.632608695652,NA,NA,NA,NA,NA,99.6654580152672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.862201913466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.268456375839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0843157155125,NA,NA,NA
2006-12-14,NA,NA,NA,NA,NA,NA,NA,NA,13.9385245901639,NA,94.2970451010886,NA,NA,NA,NA,63.4339622641509,28.1302752293578,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2182410423453,20.3032904148784,39.2967490247074,NA,NA,NA,NA,NA,NA,28.2857142857143,107.475935828877,113.458572173007,NA,NA,NA,NA,13.0908232007887,NA,NA,NA,NA,NA,NA,NA,116.802454704851,82.7876447876448,NA,97.925,13.9453924914676,NA,NA,96.9431818181818,73.8502673796791,NA,NA,NA,NA,55.95,NA,107.267887768402,48.718945487042,8.6120315581854,18.95125,NA,NA,NA,NA,NA,NA,NA,13.1442542787286,NA,84.5287925696594,NA,NA,NA,NA,NA,76.3219178082192,NA,NA,NA,127.953125,NA,75.8888888888889,109.282051282051,NA,57.2216870606613,81.3229166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.922067901235,NA,NA,17.0696442089326,80.0689655172414,NA,NA,NA,NA,NA,155.5450845335,80.4863247863248,NA,NA,NA,NA,NA,NA,NA,NA,113.043795620438,24.5696821515892,NA,NA,NA,NA,NA,NA
2006-12-15,NA,NA,NA,NA,46.5791164658635,NA,39.40268456,NA,NA,NA,NA,NA,NA,23.7369687249399,NA,NA,NA,NA,36.4137931,NA,20.3762200532387,NA,84.243530834341,55.70083102,NA,NA,NA,NA,NA,NA,NA,78.04,NA,NA,154.427368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.00301205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.65056996,NA,100.979836979837,NA,NA,NA,NA,NA,14.56155419,NA,NA,NA,NA,NA,NA,73.60691318,108.516513916459,NA,NA,NA,NA,81.4859813084112,NA,NA,NA,39.836387434555,111.965035,14.7928388746803,NA,NA,NA,15.743162901308,NA,11.9830917874396,NA,35.8109992254067,13.2118881118881,NA,NA,106.2712766,20.6107091172214,NA,NA,NA,NA,NA,NA,NA,NA,52.270400643173,NA,NA,30.1022435897436,NA,NA,NA,NA,NA,NA,NA,NA,63.4452054794521,NA,NA,NA,NA,NA,NA,NA,NA,27.1735537190083,NA,NA,NA,NA
2006-12-16,85.80379747,30.4590818363273,48.9243856332703,106.8197296,NA,27.274678111588,NA,138.6380753,NA,91.49426167,NA,115.3258427,NA,NA,NA,NA,NA,NA,NA,22.51815182,NA,84.0897541,NA,NA,NA,NA,NA,NA,NA,89.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9658172778123,NA,NA,13.5518474374255,128.3382353,NA,NA,NA,99.4012474,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.59778598,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1091549295775,NA,NA,22.5766481334392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7796610169491,52.16935697,NA,NA,NA,NA,40.4420980926431,NA,NA,NA,43.26923077,NA,NA,68.04345629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.80897217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4965986394558,NA,NA,NA,NA,58.05952381,NA,NA,NA,23.4677183756938,NA
2006-12-22,NA,NA,NA,NA,NA,NA,NA,NA,13.5021929824561,NA,79.1215316315205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5717647058824,19.4761012183693,42.6376653030159,NA,NA,NA,NA,NA,NA,NA,102.858585858586,75.4388519134775,NA,NA,NA,NA,15.0870235012619,80,NA,NA,NA,NA,NA,NA,112.52137505509,76.0753623188406,NA,91.8727272727273,15.3259493670886,NA,NA,93.2210953346856,60.283422459893,NA,NA,NA,NA,59.8,NA,94.6680104339578,48.6475435816165,NA,18.6659570984117,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8739495798319,NA,NA,NA,NA,NA,61.8309178743961,NA,NA,NA,120.651041666667,NA,72.4411764705882,98.6654676258993,NA,54.9530242180845,75.6354679802956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.884142773552,NA,NA,NA,76.3448275862069,NA,NA,NA,NA,94.4565217391304,142.576450414404,73.2831215970962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.375
2006-12-23,NA,NA,NA,NA,NA,NA,41.10738255,NA,NA,NA,NA,NA,NA,NA,98.12293144,NA,NA,23.66744731,35.82758621,NA,23.8047619047619,NA,NA,63.84748428,NA,108.4898649,NA,NA,NA,NA,49.0967008,81.83739837,41.68446602,NA,NA,NA,NA,NA,123.1832461,25.57969563,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.82541222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.495,60.4834685,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.85511959,111.7471264,NA,106.5016556,NA,NA,35.476,NA,14.52365416,NA,113.4545455,NA,NA,NA,NA,76.21436716,124.793288550351,NA,99.50165563,NA,NA,86.7383177570093,NA,NA,144.2264151,42.3839285714286,107.025641,NA,NA,NA,43.76749703,NA,NA,NA,NA,42.2620266120778,NA,17.42417582,NA,89.36170213,26.921568627451,NA,NA,NA,NA,153.3716237,126.4216567,NA,99.92597533,58.7218518518519,NA,NA,30.9854545454545,NA,125.5583174,94.95454545,NA,NA,NA,NA,89.76715686,NA,70.47385621,NA,NA,151.2349038,27.42261529,NA,NA,NA,27.3951612903226,NA,21.95188285,NA,NA
2006-12-24,75.09594298,NA,NA,103.3047458,NA,NA,NA,124.484252,NA,78.88823529,NA,96.10576923,NA,NA,NA,NA,NA,NA,NA,21.79310345,NA,80.82607216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.4866667,NA,NA,NA,85.41574687,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03445636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.53816678,NA,NA,NA,NA,NA,NA,NA,NA,41.62179487,NA,NA,64.09525756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.91788756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.51190476,NA,NA,NA,NA,NA
2006-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.60800791,NA,NA,NA,NA,65.44190141,66.53900709,80.47505938,61.85046729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84973738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8333333333333,NA,NA,50.25697865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87179487,64.36443149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.30251988,NA,NA,NA,16.82960413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.172675521822,NA,NA,NA,NA,NA,NA,NA,NA,28.1358490566038,NA,NA,NA,NA,NA,NA,NA,104.431900946832,NA,NA,28.1256281407035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9222470238095,NA,113.021978021978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.409541984733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.092531772098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.610738255034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8743851979077,NA,NA,NA
2006-12-30,NA,NA,NA,NA,NA,NA,NA,NA,14.6928746928747,NA,106.165367965368,NA,NA,NA,NA,66.1083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4828767123288,20.7197802197802,47.9008345286217,NA,NA,NA,NA,NA,NA,NA,109.272237196766,123.599236641221,NA,NA,NA,NA,12.6579361138696,91,NA,NA,NA,NA,NA,NA,121.319033232628,81.5135135135135,NA,85.4299065420561,23.7831325301205,NA,NA,NA,71.3475935828877,NA,NA,NA,NA,NA,NA,116.080443258773,55.1271676300578,NA,20.4190382728165,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.206500956023,NA,NA,NA,NA,NA,103.323155216285,NA,NA,NA,124.862068965517,NA,77.2918660287081,105.905797101449,NA,68.8559457302474,82.7339901477832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.141958670261,NA,NA,13.4684129429892,78,NA,NA,NA,NA,101.652173913043,156.125890368535,88.3062117235346,NA,NA,NA,NA,NA,NA,NA,NA,116.868995633188,NA,NA,NA,NA,NA,NA,117.875
2006-12-31,NA,NA,NA,NA,49.5076305220884,NA,NA,NA,NA,NA,NA,NA,NA,25.5469125902165,NA,NA,NA,NA,NA,NA,21.7080745341615,NA,85.3361547762999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.223157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.266838266838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.02491869747,NA,NA,NA,NA,83.0373831775701,NA,NA,NA,43.9123036649215,NA,16.337915601023,NA,NA,NA,15.7939952437574,NA,13.9376811594203,NA,41.1595662277304,14.9797202797203,NA,NA,NA,25.8842257597685,NA,NA,NA,NA,NA,NA,NA,NA,53.6974407074903,NA,NA,33.4259615384615,NA,NA,NA,NA,NA,NA,NA,NA,66.8630136986301,NA,NA,NA,NA,NA,NA,NA,NA,28.1074380165289,NA,NA,NA,NA
2007-01-01,80.91409396,NA,NA,116.5482607,NA,NA,NA,136.4085213,NA,87.42006525,NA,116.5384615,NA,NA,NA,NA,NA,NA,NA,16.33495935,NA,88.90495698,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.62,NA,NA,NA,117.2673367,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.64127547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2105263157895,47.81086519,NA,NA,NA,NA,NA,NA,NA,NA,53.05681818,NA,NA,70.98999047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.10369108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.09090909,NA,NA,NA,NA,NA
2007-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.0526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.3829787234042,NA,NA,NA,NA,NA,NA,NA,NA,29.6059701492537,NA,NA,NA,NA,NA,NA,NA,101.971877584781,NA,NA,30.6402116402116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4508928571429,NA,NA,NA,NA,NA,NA,142.456749672346,NA,NA,NA,NA,NA,111.170051960321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.089589679269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.060402684564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-07,NA,NA,NA,NA,NA,NA,NA,NA,13.734649122807,NA,89.1248612652608,NA,NA,NA,NA,62.2669322709163,56.1467181467181,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.0141176470588,20.0731021555764,43.2176767196271,NA,NA,NA,NA,NA,NA,29.1428571428571,104.270202020202,79.1218801996672,NA,NA,NA,NA,12.6019862991248,83,NA,NA,NA,NA,NA,NA,114.944468929044,77.9565217391304,NA,96.4909090909091,15.4018987341772,NA,NA,94.4868154158215,36.0588235294118,NA,NA,NA,NA,70.85,NA,95.6601849656154,53.2123613312203,8.20193183889193,20.0263631897822,NA,NA,NA,NA,NA,NA,NA,11.3730670103093,NA,109.77731092437,NA,NA,NA,NA,NA,56.0705314009662,NA,NA,NA,122.380208333333,NA,72.7478991596639,100.104316546763,NA,61.1712303760496,78.3793103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.94558221182,NA,NA,16.7682864450128,78.8275862068966,NA,NA,NA,NA,96.3478260869565,148.864246927694,84.2014519056261,NA,NA,NA,NA,NA,NA,NA,NA,106.092896174863,23.2982885085575,NA,NA,NA,NA,NA,112.75
2007-01-08,NA,NA,NA,NA,NA,NA,43.00826446,NA,NA,NA,NA,NA,NA,NA,91.51297405,NA,NA,27.15769806,42.93617021,NA,NA,NA,NA,NA,NA,95.98586572,NA,NA,NA,NA,51.18950749,87.37142857,39.70608324,NA,NA,NA,NA,NA,126.4210526,21.74790309,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.26988636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.26795895,64.99267049,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.39421194,116.8469388,NA,116.0589255,NA,NA,93.54200542,NA,17.48263685,NA,109.3247588,NA,NA,NA,NA,NA,NA,NA,111.7212838,NA,NA,NA,NA,NA,138.8941176,NA,110.8321678,NA,NA,NA,49.05518971,NA,NA,NA,NA,NA,NA,22.41208321,NA,75.74468085,NA,NA,NA,NA,NA,152.0598017,127.4898484,NA,100.837691,NA,NA,NA,NA,NA,134.3937947,109.8898187,NA,NA,NA,NA,91.55979644,NA,89.668,NA,NA,154.7566709,26.9254446,NA,NA,NA,NA,NA,22.88222222,NA,NA
2007-01-09,62.21820175,NA,NA,NA,NA,NA,NA,125.6574803,NA,75.5620915,NA,93.59615385,NA,NA,NA,NA,NA,NA,NA,20.71352785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.62619573,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.44486983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3387113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.95380213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.13833049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.320683111954,NA,NA,NA,NA,NA,NA,NA,NA,29.0075471698113,NA,NA,NA,NA,NA,NA,NA,100.483612527312,NA,NA,31.3366834170854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8688616071429,NA,111.813186813187,NA,NA,NA,NA,130.33152173913,NA,NA,NA,NA,NA,103.897709923664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.877766671427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.744966442953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2830822078226,NA,NA,NA
2007-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4010695187166,NA,NA,NA,NA,NA,NA,109.641833005342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5112107623318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
